lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexvar	lemvar	posvar	richposvar	sentlgth
fi	mt	review_cell-phones+accessories_117_1_MT-FI.conllu	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0.76	0.7	0.22	0.403	50
fi	mt	review_cell-phones+accessories_127_1_MT-FI.conllu	2	0	2	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0.805	0.707	0.22	0.418	41
fi	mt	review_cell-phones+accessories_12_5_MT-FI.conllu	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.741	0.69	0.172	0.438	58
fi	mt	review_cell-phones+accessories_132_1_MT-FI.conllu	0	0	0	0	1	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	2	1	0	1	0.784	0.686	0.216	0.414	51
fi	mt	review_cell-phones+accessories_13_5_MT-FI.conllu	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.788	0.712	0.212	0.375	52
fi	mt	review_cell-phones+accessories_25_4_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0.754	0.639	0.148	0.386	61
fi	mt	review_cell-phones+accessories_28_4_MT-FI.conllu	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0.667	0.631	0.143	0.231	84
fi	mt	review_cell-phones+accessories_40_4_MT-FI.conllu	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	0	1	0.847	0.81	0.211	0.429	57
fi	mt	review_cell-phones+accessories_47_1_MT-FI.conllu	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.795	0.705	0.227	0.421	44
fi	mt	review_cell-phones+accessories_4_4_MT-FI.conllu	2	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0.796	0.667	0.185	0.466	54
fi	mt	review_cell-phones+accessories_57_5_MT-FI.conllu	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0.836	0.745	0.182	0.329	55
fi	mt	review_cell-phones+accessories_64_2_MT-FI.conllu	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.82	0.68	0.2	0.386	50
fi	mt	review_grocery+gourmet-food_11_5_MT-FI.conllu	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0.827	0.788	0.154	0.457	52
fi	mt	review_grocery+gourmet-food_13_5_MT-FI.conllu	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0.825	0.684	0.175	0.375	57
fi	mt	review_grocery+gourmet-food_147_2_MT-FI.conllu	3	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	1	0	2	1	0	2	0	0	0.802	0.744	0.14	0.402	86
fi	mt	review_grocery+gourmet-food_167_2_MT-FI.conllu	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.836	0.745	0.204	0.472	54
fi	mt	review_grocery+gourmet-food_16_4_MT-FI.conllu	2	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.783	0.712	0.193	0.449	57
fi	mt	review_grocery+gourmet-food_175_2_MT-FI.conllu	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0.741	0.611	0.185	0.397	54
fi	mt	review_grocery+gourmet-food_18_5_MT-FI.conllu	2	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0.782	0.655	0.182	0.457	55
fi	mt	review_grocery+gourmet-food_20_4_MT-FI.conllu	2	0	2	0	0	0	3	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0.854	0.708	0.188	0.516	48
fi	mt	review_grocery+gourmet-food_340_1_MT-FI.conllu	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.788	0.596	0.192	0.457	52
fi	mt	review_grocery+gourmet-food_355_1_MT-FI.conllu	2	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.791	0.674	0.209	0.434	43
fi	mt	review_grocery+gourmet-food_356_1_MT-FI.conllu	2	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.791	0.674	0.209	0.434	43
fi	mt	review_grocery+gourmet-food_399_2_MT-FI.conllu	2	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0.716	0.644	0.139	0.34	72
fi	mt	review_grocery+gourmet-food_8_5_MT-FI.conllu	3	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0.833	0.736	0.167	0.388	72
fi	mt	review_grocery+gourmet-food_9_5_MT-FI.conllu	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0.716	0.608	0.122	0.411	74
fi	mt	review_health+care_110_1_MT-FI.conllu	4	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.76	0.693	0.162	0.373	74
fi	mt	review_health+care_119_2_MT-FI.conllu	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	2	1	0	0	0.772	0.702	0.193	0.367	57
fi	mt	review_health+care_127_1_MT-FI.conllu	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.833	0.75	0.25	0.429	48
fi	mt	review_health+care_13_5_MT-FI.conllu	2	0	0	0	1	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	2	0.788	0.657	0.136	0.391	66
fi	mt	review_health+care_14_5_MT-FI.conllu	2	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0.807	0.684	0.158	0.342	57
fi	mt	review_health+care_16_4_MT-FI.conllu	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0.82	0.738	0.197	0.425	61
fi	mt	review_health+care_185_2_MT-FI.conllu	0	0	1	0	1	0	0	0	1	0	2	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0.738	0.623	0.197	0.39	61
fi	mt	review_health+care_199_2_MT-FI.conllu	2	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0.77	0.689	0.18	0.487	61
fi	mt	review_health+care_19_5_MT-FI.conllu	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	1	0	0	0.804	0.709	0.2	0.446	55
fi	mt	review_health+care_4_4_MT-FI.conllu	2	0	3	0	1	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	2	1	0	0	0.814	0.754	0.162	0.33	68
fi	mt	review_health+care_53_1_MT-FI.conllu	3	0	1	0	0	0	2	0	2	0	1	0	1	0	0	0	0	2	0	3	0	0	0	0	1	0.761	0.626	0.122	0.4	90
fi	mt	review_health+care_6_5_MT-FI.conllu	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	0.814	0.791	0.233	0.373	43
fi	mt	review_health+care_84_1_MT-FI.conllu	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0.863	0.781	0.178	0.404	73
fi	mt	review_health+care_8_5_MT-FI.conllu	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.83	0.792	0.226	0.478	53
fi	mt	review_home+kitchen_10_5_MT-FI.conllu	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0.772	0.679	0.196	0.4	56
fi	mt	review_home+kitchen_112_1_MT-FI.conllu	2	0	1	0	1	0	2	0	0	0	1	0	2	0	0	0	1	0	0	1	0	3	3	0	0	0.753	0.624	0.118	0.368	85
fi	mt	review_home+kitchen_12_5_MT-FI.conllu	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0.812	0.771	0.217	0.484	46
fi	mt	review_home+kitchen_145_1_MT-FI.conllu	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0.764	0.648	0.167	0.452	54
fi	mt	review_home+kitchen_185_1_MT-FI.conllu	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0.784	0.686	0.176	0.469	51
fi	mt	review_home+kitchen_19_5_MT-FI.conllu	2	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0.816	0.776	0.229	0.492	48
fi	mt	review_home+kitchen_20_5_MT-FI.conllu	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.783	0.696	0.217	0.536	46
fi	mt	review_home+kitchen_214_2_MT-FI.conllu	2	0	1	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0.784	0.716	0.116	0.371	86
fi	mt	review_home+kitchen_21_5_MT-FI.conllu	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0.864	0.78	0.169	0.388	59
fi	mt	review_home+kitchen_24_5_MT-FI.conllu	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0.78	0.68	0.234	0.446	47
fi	mt	review_home+kitchen_29_2_MT-FI.conllu	0	0	2	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.852	0.704	0.185	0.536	54
fi	mt	review_home+kitchen_41_2_MT-FI.conllu	1	0	2	0	1	0	0	0	1	0	3	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0.831	0.61	0.143	0.476	77
fi	mt	review_home+kitchen_6_5_MT-FI.conllu	1	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0.875	0.768	0.179	0.44	56
fi	mt	review_home+kitchen_96_2_MT-FI.conllu	3	0	1	1	1	0	1	0	0	0	2	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0.775	0.613	0.139	0.429	79
fi	mt	review_movies+TV_11_5_MT-FI.conllu	1	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0.773	0.693	0.151	0.43	73
fi	mt	review_movies+TV_187_1_MT-FI.conllu	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0.82	0.705	0.197	0.438	61
fi	mt	review_movies+TV_1_4_MT-FI.conllu	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.788	0.635	0.173	0.394	52
fi	mt	review_movies+TV_20_5_MT-FI.conllu	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0.87	0.826	0.217	0.533	46
fi	mt	review_movies+TV_22_5_MT-FI.conllu	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0.822	0.659	0.227	0.456	44
fi	mt	review_movies+TV_249_1_MT-FI.conllu	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0.83	0.787	0.239	0.467	46
fi	mt	review_movies+TV_24_5_MT-FI.conllu	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0.713	0.637	0.147	0.353	75
fi	mt	review_movies+TV_252_1_MT-FI.conllu	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0.761	0.696	0.12	0.392	92
fi	mt	review_movies+TV_25_5_MT-FI.conllu	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.893	0.857	0.208	0.458	53
fi	mt	review_movies+TV_26_5_MT-FI.conllu	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0.759	0.667	0.185	0.388	54
fi	mt	review_movies+TV_274_2_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0.726	0.632	0.124	0.318	113
fi	mt	review_movies+TV_304_1_MT-FI.conllu	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0.789	0.719	0.175	0.473	57
fi	mt	review_movies+TV_439_1_MT-FI.conllu	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	2	1	0	1	0.791	0.672	0.164	0.402	67
fi	mt	review_movies+TV_500_1_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	0	0	0.775	0.637	0.138	0.419	80
fi	mt	review_musical-instruments_12_4_MT-FI.conllu	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.783	0.609	0.217	0.324	46
fi	mt	review_musical-instruments_17_4_MT-FI.conllu	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	1	1	0	1	0.681	0.609	0.13	0.308	69
fi	mt	review_musical-instruments_18_5_MT-FI.conllu	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0.762	0.714	0.196	0.486	56
fi	mt	review_musical-instruments_1_5_MT-FI.conllu	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0.854	0.792	0.229	0.463	48
fi	mt	review_musical-instruments_24_5_MT-FI.conllu	3	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.86	0.842	0.211	0.459	57
fi	mt	review_musical-instruments_25_5_MT-FI.conllu	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	3	0	1	1	1	3	1	0	0.708	0.609	0.126	0.345	87
fi	mt	review_musical-instruments_287_2_MT-FI.conllu	0	1	3	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0.714	0.643	0.161	0.373	56
fi	mt	review_musical-instruments_3_5_MT-FI.conllu	1	0	2	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0.825	0.746	0.159	0.362	63
fi	mt	review_musical-instruments_409_1_MT-FI.conllu	1	0	4	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0.655	0.506	0.115	0.345	87
fi	mt	review_musical-instruments_414_1_MT-FI.conllu	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0.783	0.733	0.203	0.439	59
fi	mt	review_musical-instruments_483_2_MT-FI.conllu	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.786	0.786	0.19	0.314	42
fi	mt	review_musical-instruments_51_2_MT-FI.conllu	3	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	1	1	1	0.84	0.707	0.149	0.4	74
fi	mt	review_musical-instruments_53_1_MT-FI.conllu	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.724	0.638	0.172	0.364	58
fi	mt	review_musical-instruments_547_2_MT-FI.conllu	0	0	0	0	3	0	1	0	1	0	0	0	2	0	0	0	0	0	0	3	0	1	2	1	1	0.695	0.524	0.11	0.345	82
fi	mt	review_patio+lawn+garden_10_4_MT-FI.conllu	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.827	0.692	0.196	0.478	51
fi	mt	review_patio+lawn+garden_11_4_MT-FI.conllu	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.811	0.774	0.245	0.419	53
fi	mt	review_patio+lawn+garden_147_2_MT-FI.conllu	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.789	0.648	0.162	0.323	68
fi	mt	review_patio+lawn+garden_14_5_MT-FI.conllu	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.793	0.759	0.19	0.349	58
fi	mt	review_patio+lawn+garden_15_5_MT-FI.conllu	3	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0.766	0.667	0.159	0.415	63
fi	mt	review_patio+lawn+garden_161_2_MT-FI.conllu	2	0	1	0	1	0	0	0	2	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	0.764	0.625	0.167	0.365	72
fi	mt	review_patio+lawn+garden_181_2_MT-FI.conllu	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0.833	0.75	0.208	0.453	48
fi	mt	review_patio+lawn+garden_19_5_MT-FI.conllu	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.878	0.78	0.268	0.542	41
fi	mt	review_patio+lawn+garden_1_4_MT-FI.conllu	2	0	3	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0.767	0.651	0.128	0.395	86
fi	mt	review_patio+lawn+garden_247_1_MT-FI.conllu	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.81	0.619	0.143	0.457	63
fi	mt	review_patio+lawn+garden_334_1_MT-FI.conllu	2	0	2	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.829	0.729	0.157	0.426	70
fi	mt	review_patio+lawn+garden_387_1_MT-FI.conllu	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0.855	0.711	0.158	0.495	76
fi	mt	review_patio+lawn+garden_392_1_MT-FI.conllu	2	0	1	0	3	0	1	0	1	0	2	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0.798	0.685	0.138	0.417	87
fi	mt	review_patio+lawn+garden_6_5_MT-FI.conllu	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.862	0.776	0.224	0.48	58
fi	mt	review_pet_supplies_131_2_MT-FI.conllu	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0.705	0.591	0.138	0.397	87
fi	mt	review_pet_supplies_132_2_MT-FI.conllu	0	0	0	0	2	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0.761	0.627	0.149	0.447	67
fi	mt	review_pet_supplies_143_1_MT-FI.conllu	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.729	0.573	0.115	0.318	96
fi	mt	review_pet_supplies_15_1_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.727	0.645	0.158	0.414	76
fi	mt	review_pet_supplies_23_4_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.875	0.75	0.25	0.569	40
fi	mt	review_pet_supplies_27_1_MT-FI.conllu	2	0	1	0	3	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0.728	0.587	0.121	0.356	91
fi	mt	review_pet_supplies_36_5_MT-FI.conllu	1	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0.773	0.667	0.133	0.34	75
fi	mt	review_pet_supplies_38_5_MT-FI.conllu	2	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0.793	0.684	0.193	0.4	57
fi	mt	review_pet_supplies_46_4_MT-FI.conllu	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.803	0.639	0.15	0.4	60
fi	mt	review_pet_supplies_48_5_MT-FI.conllu	1	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	2	0	2	1	0	0	0.817	0.699	0.122	0.393	82
fi	mt	review_pet_supplies_64_5_MT-FI.conllu	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0.886	0.8	0.257	0.651	35
fi	mt	review_pet_supplies_91_1_MT-FI.conllu	2	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0.863	0.765	0.196	0.5	51
fi	mt	review_pet_supplies_98_2_MT-FI.conllu	0	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0.769	0.654	0.173	0.453	52
fi	mt	review_pet_supplies_9_5_MT-FI.conllu	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0.833	0.646	0.188	0.45	48
fi	mt	review_sports+outdoors_133_1_MT-FI.conllu	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.87	0.826	0.217	0.593	46
fi	mt	review_sports+outdoors_137_1_MT-FI.conllu	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.703	0.578	0.125	0.36	64
fi	mt	review_sports+outdoors_146_2_MT-FI.conllu	2	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0.831	0.692	0.138	0.459	65
fi	mt	review_sports+outdoors_181_1_MT-FI.conllu	1	0	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.759	0.611	0.185	0.493	54
fi	mt	review_sports+outdoors_209_1_MT-FI.conllu	2	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.844	0.778	0.178	0.545	45
fi	mt	review_sports+outdoors_22_5_MT-FI.conllu	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0.8	0.762	0.16	0.312	81
fi	mt	review_sports+outdoors_29_4_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0.75	0.679	0.158	0.352	76
fi	mt	review_sports+outdoors_2_5_MT-FI.conllu	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.778	0.604	0.226	0.42	53
fi	mt	review_sports+outdoors_36_5_MT-FI.conllu	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0.744	0.654	0.141	0.393	78
fi	mt	review_sports+outdoors_3_4_MT-FI.conllu	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.761	0.652	0.261	0.517	46
fi	mt	review_sports+outdoors_40_1_MT-FI.conllu	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0.815	0.716	0.136	0.358	81
fi	mt	review_sports+outdoors_43_2_MT-FI.conllu	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84	0.76	0.204	0.424	49
fi	mt	review_sports+outdoors_5_4_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.809	0.766	0.213	0.5	47
fi	mt	review_sports+outdoors_6_5_MT-FI.conllu	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.843	0.714	0.157	0.424	70
fi	mt	review_toys-and-games_15_5_MT-FI.conllu	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0.72	0.53	0.121	0.386	99
fi	mt	review_toys-and-games_166_1_MT-FI.conllu	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.771	0.586	0.143	0.389	70
fi	mt	review_toys-and-games_187_1_MT-FI.conllu	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0.764	0.69	0.203	0.398	69
fi	mt	review_toys-and-games_21_5_MT-FI.conllu	2	0	2	0	1	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0.775	0.662	0.141	0.379	71
fi	mt	review_toys-and-games_23_5_MT-FI.conllu	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.915	0.851	0.222	0.435	45
fi	mt	review_toys-and-games_24_5_MT-FI.conllu	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.867	0.778	0.2	0.534	45
fi	mt	review_toys-and-games_254_2_MT-FI.conllu	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0.756	0.689	0.222	0.407	45
fi	mt	review_toys-and-games_331_1_MT-FI.conllu	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.855	0.689	0.18	0.558	61
fi	mt	review_toys-and-games_3_5_MT-FI.conllu	2	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	2	0	0	0.809	0.721	0.162	0.396	68
fi	mt	review_toys-and-games_531_2_MT-FI.conllu	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745	0.667	0.216	0.441	51
fi	mt	review_toys-and-games_587_1_MT-FI.conllu	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0.831	0.738	0.185	0.422	65
fi	mt	review_toys-and-games_5_4_MT-FI.conllu	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.674	0.587	0.196	0.417	46
fi	mt	review_toys-and-games_615_2_MT-FI.conllu	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0.787	0.705	0.197	0.42	61
fi	mt	review_toys-and-games_9_4_MT-FI.conllu	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.852	0.796	0.185	0.451	54
fi	mt	review_video-games_13_5_MT-FI.conllu	2	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	2	0	0	0.792	0.701	0.143	0.39	77
