reviews/hr/mt/conllu/LanBridge_review_pet_supplies_27_1.conllu	0.762	0.624	0.130	0.415	100
reviews/hr/mt/conllu/LanBridge_review_pet_supplies_36_5.conllu	0.713	0.632	0.138	0.398	87
reviews/hr/mt/conllu/LanBridge_review_pet_supplies_38_5.conllu	0.817	0.733	0.200	0.500	60
reviews/hr/mt/conllu/LanBridge_review_pet_supplies_46_4.conllu	0.810	0.724	0.193	0.435	57
reviews/hr/mt/conllu/LanBridge_review_pet_supplies_48_5.conllu	0.774	0.656	0.144	0.385	90
reviews/hr/mt/conllu/LanBridge_review_pet_supplies_64_5.conllu	0.894	0.830	0.234	0.636	47
reviews/hr/mt/conllu/LanBridge_review_pet_supplies_91_1.conllu	0.902	0.824	0.255	0.574	51
reviews/hr/mt/conllu/LanBridge_review_pet_supplies_98_2.conllu	0.770	0.656	0.213	0.438	61
reviews/hr/mt/conllu/LanBridge_review_pet_supplies_9_5.conllu	0.815	0.685	0.204	0.456	54
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_133_1.conllu	0.828	0.759	0.207	0.636	58
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_137_1.conllu	0.720	0.587	0.176	0.424	74
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_146_2.conllu	0.723	0.654	0.138	0.394	80
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_181_1.conllu	0.778	0.667	0.222	0.561	54
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_209_1.conllu	0.865	0.788	0.250	0.593	52
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_22_5.conllu	0.800	0.750	0.188	0.394	80
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_29_4.conllu	0.790	0.704	0.148	0.431	81
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_2_5.conllu	0.645	0.597	0.210	0.392	62
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_36_5.conllu	0.814	0.733	0.163	0.423	86
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_3_4.conllu	0.750	0.673	0.231	0.492	52
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_40_1.conllu	0.816	0.724	0.138	0.410	87
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_43_2.conllu	0.797	0.712	0.190	0.465	58
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_5_4.conllu	0.796	0.741	0.241	0.500	54
reviews/hr/mt/conllu/LanBridge_review_sports+outdoors_6_5.conllu	0.708	0.677	0.125	0.386	96
reviews/hr/mt/conllu/LanBridge_review_toys-and-games_15_5.conllu	0.736	0.637	0.154	0.360	91
reviews/hr/mt/conllu/LanBridge_review_toys-and-games_166_1.conllu	0.756	0.654	0.156	0.454	77
reviews/hr/mt/conllu/LanBridge_review_toys-and-games_187_1.conllu	0.827	0.720	0.189	0.468	75
reviews/hr/mt/conllu/LanBridge_review_toys-and-games_21_5.conllu	0.812	0.750	0.163	0.455	80
reviews/hr/mt/conllu/LanBridge_review_toys-and-games_23_5.conllu	0.820	0.820	0.240	0.455	50
